ticker,name,sector,date,drop_magnitude,close_price,volume_ratio,prior_volatility_20d,dist_from_52w_low,market_also_dropped,forward_return_5d
COALINDIA.NS,Coal India,Energy,2022-09-12,-2.5673,173.37,2.0452,1.4266,74.1691,False,-0.6911
TCS.NS,Tata Consultancy Services,IT,2022-09-14,-3.3737,2761.27,2.4451,1.4512,4.2009,False,-3.82
INFY.NS,Infosys,IT,2022-09-14,-4.5018,1338.5,2.7115,1.8342,6.3505,False,-6.6524
HINDALCO.NS,Hindalco Industries,Metals,2022-09-15,-3.9819,416.19,1.428,2.1557,35.3429,False,-2.8982
INFY.NS,Infosys,IT,2022-09-15,-2.8873,1299.85,2.2343,1.9005,3.2798,False,-4.5261
CIPLA.NS,Cipla,Pharma,2022-09-15,-2.5143,1005.63,0.6949,1.1307,20.7068,False,2.7678
BPCL.NS,Bharat Petroleum,Energy,2022-09-16,-3.0477,135.3,1.7582,1.5383,10.4383,True,-2.91
HCLTECH.NS,HCL Technologies,IT,2022-09-16,-2.5003,769.88,1.6368,1.3864,2.6976,True,-0.1171
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-09-16,-3.1335,923.46,1.0868,2.158,44.262,True,-2.6007
HDFCLIFE.NS,HDFC Life Insurance,Insurance,2022-09-16,-3.5289,541.61,2.1042,1.4029,8.8939,True,-1.3352
HEROMOTOCO.NS,Hero MotoCorp,Auto,2022-09-16,-3.7666,2369.62,2.9249,1.364,23.6722,True,2.862
SHRIRAMFIN.NS,Shriram Finance,Finance,2022-09-16,-3.16,240.21,1.3772,1.8759,27.1403,True,-6.3004
GRASIM.NS,Grasim Industries,Cement,2022-09-16,-3.5226,1715.34,1.1227,1.5469,36.6093,True,-2.7055
HINDALCO.NS,Hindalco Industries,Metals,2022-09-16,-2.804,404.52,1.555,2.2363,31.548,True,-3.9151
TATACONSUM.NS,Tata Consumer Products,FMCG,2022-09-16,-5.0394,769.01,2.1236,1.8882,21.4709,True,-1.7166
INFY.NS,Infosys,IT,2022-09-16,-3.891,1249.28,3.142,2.0348,0.0,True,-0.8424
TCS.NS,Tata Consultancy Services,IT,2022-09-16,-3.0812,2662.43,2.3118,1.5591,0.4709,True,-0.8858
WIPRO.NS,Wipro,IT,2022-09-16,-3.2285,187.39,1.4277,1.4547,1.9804,True,-1.8175
NESTLEIND.NS,Nestle India,FMCG,2022-09-16,-3.1816,884.28,2.2139,1.0092,14.3526,True,0.4983
ULTRACEMCO.NS,UltraTech Cement,Cement,2022-09-16,-4.5456,6373.48,1.7025,1.8949,25.9075,True,-5.2682
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-09-21,-3.8495,918.24,1.5229,1.9846,43.447,False,-11.341
ULTRACEMCO.NS,UltraTech Cement,Cement,2022-09-21,-2.6354,6208.62,1.2079,1.8826,22.6507,False,-2.2301
INDUSINDBK.NS,IndusInd Bank,Banking,2022-09-21,-3.1524,1197.67,1.3528,2.223,58.6983,False,-6.8082
ADANIENT.NS,Adani Enterprises,Conglomerate,2022-09-21,-5.071,3635.11,1.8752,2.2608,160.384,False,-2.5096
POWERGRID.NS,Power Grid Corp,Power,2022-09-22,-3.061,139.49,1.8486,1.4908,34.4221,False,-5.4975
HINDALCO.NS,Hindalco Industries,Metals,2022-09-23,-3.8219,388.68,0.9572,2.322,26.3977,True,-1.4634
BEL.NS,Bharat Electronics,Defence,2022-09-23,-3.0455,102.51,0.6117,1.7268,72.4999,True,-5.3446
INDUSINDBK.NS,IndusInd Bank,Banking,2022-09-23,-2.729,1157.66,0.9056,2.2721,53.3965,True,0.1563
AXISBANK.NS,Axis Bank,Banking,2022-09-23,-2.6102,766.57,1.1399,1.6555,23.0549,True,-4.6058
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-09-23,-4.1322,4376.03,1.9301,2.0248,25.714,True,-0.7933
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-09-23,-3.4701,899.44,0.7565,2.0898,40.5101,True,-10.1937
POWERGRID.NS,Power Grid Corp,Power,2022-09-23,-7.9736,128.37,4.8532,2.2843,23.7037,True,4.7642
BAJFINANCE.NS,Bajaj Finance,Finance,2022-09-23,-2.7515,739.24,1.2622,1.8067,42.5932,True,-2.2832
SHRIRAMFIN.NS,Shriram Finance,Finance,2022-09-23,-4.2993,225.08,1.4733,1.9955,19.13,True,-0.4654
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-09-23,-2.8465,1719.07,0.6173,2.1875,57.5136,True,-2.5292
NTPC.NS,NTPC Limited,Power,2022-09-23,-2.7868,147.34,0.6493,1.6722,41.8294,True,-2.6227
TATACONSUM.NS,Tata Consumer Products,FMCG,2022-09-23,-2.6955,755.81,0.5659,1.853,19.3858,True,2.7254
SBIN.NS,State Bank of India,Banking,2022-09-23,-2.9438,511.52,1.0109,1.5141,27.4368,True,-3.6324
HDFCBANK.NS,HDFC Bank,Banking,2022-09-23,-2.6817,695.84,1.2179,1.4006,12.8658,True,-1.7149
TRENT.NS,Trent Limited,Retail,2022-09-23,-3.5715,1429.33,0.9627,1.9949,45.98,True,-0.9521
ONGC.NS,Oil & Natural Gas Corp,Energy,2022-09-26,-4.0047,98.46,0.9296,1.4764,4.4989,True,7.2499
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-09-26,-5.5154,849.84,1.1158,2.4345,32.7604,True,-9.1499
AXISBANK.NS,Axis Bank,Banking,2022-09-26,-3.3828,740.64,1.1872,1.8371,18.8922,True,-2.673
BAJAJ-AUTO.NS,Bajaj Auto,Auto,2022-09-26,-3.3631,3355.39,1.0831,1.2459,19.4368,True,-1.6548
BAJFINANCE.NS,Bajaj Finance,Finance,2022-09-26,-3.2989,714.86,1.5963,1.9811,37.8893,True,-1.2081
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-09-26,-2.6192,1674.04,1.0655,2.2839,53.3881,True,-1.8011
COALINDIA.NS,Coal India,Energy,2022-09-26,-3.2982,161.38,0.9583,1.5072,60.0655,True,-0.2552
INDUSINDBK.NS,IndusInd Bank,Banking,2022-09-26,-2.8521,1124.64,1.08,2.3352,49.0215,True,0.5785
BEL.NS,Bharat Electronics,Defence,2022-09-26,-5.579,96.8,1.6373,2.0816,62.8761,True,-2.2344
RELIANCE.NS,Reliance Industries,Energy,2022-09-26,-2.5477,1085.25,1.0663,1.3439,6.6923,True,-0.3302
MARUTI.NS,Maruti Suzuki,Auto,2022-09-26,-5.4423,8577.84,1.3364,1.7477,31.3791,True,-3.2592
NTPC.NS,NTPC Limited,Power,2022-09-26,-3.2632,142.53,1.1899,1.7163,37.2013,True,1.1034
HDFCLIFE.NS,HDFC Life Insurance,Insurance,2022-09-26,-3.0957,517.83,1.0798,1.5944,4.1139,True,-0.7747
JSWSTEEL.NS,JSW Steel,Metals,2022-09-26,-3.4155,636.72,0.9077,1.4939,26.0509,True,-3.4977
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-09-26,-3.0723,4241.58,1.299,2.1499,21.8517,True,1.9263
HINDALCO.NS,Hindalco Industries,Metals,2022-09-26,-5.7903,366.18,1.3436,2.5563,19.0788,True,2.022
ITC.NS,ITC Limited,FMCG,2022-09-26,-3.9838,274.71,1.131,1.3595,64.7275,True,-2.4654
EICHERMOT.NS,Eicher Motors,Auto,2022-09-26,-4.6876,3395.04,1.1662,1.8951,56.8647,True,-1.4848
TATASTEEL.NS,Tata Steel,Metals,2022-09-26,-4.2665,92.62,1.5974,1.9214,19.1385,True,-1.5023
HEROMOTOCO.NS,Hero MotoCorp,Auto,2022-09-27,-3.0536,2328.19,1.0469,1.5055,21.5098,False,-0.6235
HINDALCO.NS,Hindalco Industries,Metals,2022-09-28,-3.4395,353.77,1.0539,2.5264,15.0447,False,14.3867
ITC.NS,ITC Limited,FMCG,2022-09-28,-2.9566,268.4,1.0994,1.4728,60.9386,False,3.6005
AXISBANK.NS,Axis Bank,Banking,2022-09-28,-2.8542,714.56,1.3422,1.7353,14.7056,False,5.3946
RELIANCE.NS,Reliance Industries,Energy,2022-09-28,-2.6625,1064.76,1.5159,1.3799,4.6773,False,3.8436
TATASTEEL.NS,Tata Steel,Metals,2022-09-28,-2.509,88.31,1.0887,1.7701,13.5903,False,8.771
JSWSTEEL.NS,JSW Steel,Metals,2022-09-28,-3.2182,607.51,0.9029,1.4213,20.2667,False,9.3998
ASIANPAINT.NS,Asian Paints,Consumer,2022-09-29,-5.2049,3278.5,2.6548,1.796,31.1836,False,-1.2142
HINDUNILVR.NS,Hindustan Unilever,FMCG,2022-10-03,-2.7425,2465.62,1.0023,1.1905,36.0968,True,-2.7397
ADANIENT.NS,Adani Enterprises,Conglomerate,2022-10-03,-8.6363,3152.98,1.8689,2.9427,125.8483,True,3.6946
MARUTI.NS,Maruti Suzuki,Auto,2022-10-03,-3.1847,8298.27,1.6617,1.8299,27.0972,True,1.6046
EICHERMOT.NS,Eicher Motors,Auto,2022-10-03,-5.6719,3344.63,2.8066,2.265,54.5355,True,-1.5982
TATACONSUM.NS,Tata Consumer Products,FMCG,2022-10-03,-3.1014,752.33,0.9041,1.8605,18.8359,True,-4.544
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-10-03,-4.4172,772.08,1.3426,2.6889,20.613,True,1.6509
TATACONSUM.NS,Tata Consumer Products,FMCG,2022-10-10,-3.0414,732.21,1.2504,1.9655,15.6586,False,0.7924
DIVISLAB.NS,Divi's Laboratories,Pharma,2022-10-11,-5.0019,3437.3,3.0205,1.4866,2.3287,True,2.0002
JSWSTEEL.NS,JSW Steel,Metals,2022-10-11,-3.491,633.37,0.7658,2.0846,25.3876,True,-0.9335
SBILIFE.NS,SBI Life Insurance,Insurance,2022-10-11,-2.6588,1197.42,0.7701,1.2963,17.8886,True,1.0528
INFY.NS,Infosys,IT,2022-10-11,-2.6561,1291.69,1.4831,1.8684,4.2733,True,5.6118
INDUSINDBK.NS,IndusInd Bank,Banking,2022-10-11,-3.7759,1139.31,3.5358,2.753,50.9659,True,5.0361
HINDALCO.NS,Hindalco Industries,Metals,2022-10-11,-2.8098,388.39,0.6845,3.0722,26.302,True,-0.6565
EICHERMOT.NS,Eicher Motors,Auto,2022-10-11,-3.4998,3291.18,0.8497,2.4163,52.0658,True,6.0006
HCLTECH.NS,HCL Technologies,IT,2022-10-11,-2.559,805.68,1.0068,1.4104,7.4724,True,7.5219
NESTLEIND.NS,Nestle India,FMCG,2022-10-11,-3.4997,886.47,0.8441,1.3563,14.6369,True,5.0835
TATASTEEL.NS,Tata Steel,Metals,2022-10-11,-2.7616,93.09,0.6486,2.0719,19.7351,True,0.299
WIPRO.NS,Wipro,IT,2022-10-13,-7.072,176.87,4.8868,1.996,0.0,False,0.6331
INDUSINDBK.NS,IndusInd Bank,Banking,2022-10-20,-4.7973,1134.76,2.2039,2.5386,50.3631,False,-1.1164
BAJFINANCE.NS,Bajaj Finance,Finance,2022-10-21,-3.2244,708.28,2.2164,1.9725,36.6214,False,-0.6764
BEL.NS,Bharat Electronics,Defence,2022-10-21,-4.1204,99.53,0.9132,2.5046,67.4858,False,3.1869
HINDUNILVR.NS,Hindustan Unilever,FMCG,2022-10-24,-3.0446,2419.18,0.5177,1.4348,33.5332,False,-0.1624
HINDUNILVR.NS,Hindustan Unilever,FMCG,2022-10-25,-2.6311,2355.53,2.084,1.5305,30.0198,False,1.1893
KOTAKBANK.NS,Kotak Mahindra Bank,Banking,2022-10-25,-2.5952,368.19,1.91,1.5124,12.4973,False,3.4306
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-10-25,-2.5414,1655.82,1.0981,1.6407,51.7186,False,3.1262
NESTLEIND.NS,Nestle India,FMCG,2022-10-25,-2.839,974.52,1.1817,1.5795,26.0226,False,1.1157
SHRIRAMFIN.NS,Shriram Finance,Finance,2022-10-31,-3.5734,229.94,0.9723,1.8776,21.7044,False,4.8814
AXISBANK.NS,Axis Bank,Banking,2022-11-01,-3.7804,869.45,2.133,2.5318,39.5695,False,0.2237
BHARTIARTL.NS,Bharti Airtel,Telecom,2022-11-02,-3.0758,795.03,2.2306,1.34,26.923,False,1.9633
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-11-02,-2.8428,4341.02,1.6306,1.3119,24.7083,False,-2.2279
HINDALCO.NS,Hindalco Industries,Metals,2022-11-03,-2.5991,402.41,0.96,1.9487,30.8623,False,4.752
TRENT.NS,Trent Limited,Retail,2022-11-04,-2.5558,1501.46,1.0586,1.7862,51.1497,False,-5.2424
DIVISLAB.NS,Divi's Laboratories,Pharma,2022-11-07,-8.8554,3351.28,4.7765,2.9332,0.0,False,-2.5757
DIVISLAB.NS,Divi's Laboratories,Pharma,2022-11-09,-3.3914,3237.62,4.318,3.003,0.0,False,-0.2713
HINDALCO.NS,Hindalco Industries,Metals,2022-11-09,-4.6629,409.03,1.6769,2.2725,33.0149,False,7.2644
POWERGRID.NS,Power Grid Corp,Power,2022-11-09,-4.057,138.63,1.4827,1.7309,29.1199,False,1.6195
AXISBANK.NS,Axis Bank,Banking,2022-11-10,-3.4337,841.47,1.3418,2.5811,35.0786,False,1.7186
TITAN.NS,Titan Company,Consumer,2022-11-10,-2.8366,2616.01,1.063,1.0457,36.8873,False,-2.234
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-11-10,-2.9868,1697.56,0.9811,1.889,55.5423,False,-2.1025
EICHERMOT.NS,Eicher Motors,Auto,2022-11-11,-4.8962,3399.0,3.6715,1.7913,57.0476,False,-3.6765
TRENT.NS,Trent Limited,Retail,2022-11-11,-3.5251,1414.77,4.27,2.003,42.423,False,-2.5369
ITC.NS,ITC Limited,FMCG,2022-11-14,-2.5677,286.77,1.1903,1.189,71.9585,False,-2.8802
DRREDDY.NS,Dr. Reddy's Laboratories,Pharma,2022-11-14,-3.8727,855.43,1.4946,1.3385,18.1431,False,-0.3163
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2022-11-16,-2.8773,4436.24,0.9178,1.7617,27.4439,False,2.8119
BEL.NS,Bharat Electronics,Defence,2022-11-18,-2.9385,103.19,1.2445,1.8956,73.6321,False,-0.1863
ADANIENT.NS,Adani Enterprises,Conglomerate,2022-11-23,-3.24,3897.95,1.2072,2.4259,152.9168,False,0.374
SHRIRAMFIN.NS,Shriram Finance,Finance,2022-12-01,-4.6778,240.74,1.2718,2.7678,27.4176,False,3.9904
EICHERMOT.NS,Eicher Motors,Auto,2022-12-02,-3.072,3217.64,1.8969,1.6149,48.668,False,0.7909
BPCL.NS,Bharat Petroleum,Energy,2022-12-06,-2.9107,138.36,1.3566,1.7422,12.9303,False,5.3569
TATASTEEL.NS,Tata Steel,Metals,2022-12-06,-2.5032,104.78,1.0744,1.5915,34.7691,False,-1.5494
SUNPHARMA.NS,Sun Pharmaceutical,Pharma,2022-12-08,-3.6306,946.47,4.4799,1.1037,34.5431,False,2.1819
INFY.NS,Infosys,IT,2022-12-09,-3.1386,1439.25,1.8853,1.3113,16.1852,False,-3.0013
HCLTECH.NS,HCL Technologies,IT,2022-12-09,-6.7054,890.81,3.9737,1.7765,18.8292,False,0.2092
TITAN.NS,Titan Company,Consumer,2022-12-15,-2.6398,2498.83,1.4738,0.957,30.7556,True,-1.5737
DRREDDY.NS,Dr. Reddy's Laboratories,Pharma,2022-12-16,-3.5769,844.74,6.6102,1.2248,16.6662,False,0.0313
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-12-16,-2.6585,846.93,1.6474,1.1229,32.3068,False,-7.7111
BEL.NS,Bharat Electronics,Defence,2022-12-16,-3.6804,95.59,2.5217,1.3207,60.8543,False,-2.916
SBILIFE.NS,SBI Life Insurance,Insurance,2022-12-20,-2.86,1222.13,1.4549,1.1698,20.322,False,0.796
TRENT.NS,Trent Limited,Retail,2022-12-21,-3.2569,1362.28,1.3658,1.0972,35.7917,True,-1.4637
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-12-21,-3.0082,844.18,1.0177,1.489,31.8762,True,-5.5151
ADANIENT.NS,Adani Enterprises,Conglomerate,2022-12-21,-6.3225,3896.6,1.9708,1.8412,152.8293,True,-2.6717
INDUSINDBK.NS,IndusInd Bank,Banking,2022-12-23,-2.7369,1122.93,0.9284,1.4721,48.7946,True,6.2944
WIPRO.NS,Wipro,IT,2022-12-23,-2.8553,176.19,1.1225,1.0686,0.6798,True,3.9984
HINDALCO.NS,Hindalco Industries,Metals,2022-12-23,-5.697,421.24,1.1172,2.311,36.9853,True,10.1967
HEROMOTOCO.NS,Hero MotoCorp,Auto,2022-12-23,-3.3306,2326.95,0.6971,1.4282,21.4454,True,3.8682
RELIANCE.NS,Reliance Industries,Energy,2022-12-23,-2.9327,1142.25,0.8798,1.337,12.2954,True,1.7984
SBIN.NS,State Bank of India,Banking,2022-12-23,-3.2693,533.26,1.2884,1.2438,32.4002,True,6.9164
TATASTEEL.NS,Tata Steel,Metals,2022-12-23,-5.0163,94.85,1.039,1.9833,22.0022,True,10.1711
BAJAJFINSV.NS,Bajaj Finserv,Finance,2022-12-23,-3.0596,1494.59,1.052,1.3289,36.9451,True,3.3933
EICHERMOT.NS,Eicher Motors,Auto,2022-12-23,-2.8821,3006.92,0.8231,1.7259,38.9318,True,3.6645
COALINDIA.NS,Coal India,Energy,2022-12-23,-3.4351,171.45,0.9579,1.2053,65.4062,True,4.6501
TRENT.NS,Trent Limited,Retail,2022-12-23,-3.6061,1280.53,2.492,1.3554,27.1964,True,5.2126
SHRIRAMFIN.NS,Shriram Finance,Finance,2022-12-23,-2.8296,243.48,0.2562,2.209,28.8681,True,5.7933
ADANIPORTS.NS,Adani Ports,Infrastructure,2022-12-23,-7.3288,781.62,1.898,2.1886,22.1045,True,3.0223
ADANIENT.NS,Adani Enterprises,Conglomerate,2022-12-23,-5.851,3637.21,1.641,2.2582,135.9986,True,5.9346
SHRIRAMFIN.NS,Shriram Finance,Finance,2022-12-29,-5.4983,245.49,4.0965,2.0426,29.9326,False,1.6836
COALINDIA.NS,Coal India,Energy,2023-01-04,-3.1013,173.12,1.9889,1.4889,65.4203,True,-1.7269
HINDALCO.NS,Hindalco Industries,Metals,2023-01-04,-3.8341,452.57,1.4725,2.5929,47.1743,True,6.3814
JSWSTEEL.NS,JSW Steel,Metals,2023-01-04,-4.1151,725.56,1.5316,1.6555,43.6373,True,2.4311
TRENT.NS,Trent Limited,Retail,2023-01-04,-2.9687,1303.46,1.1721,1.9624,29.4741,True,-7.3964
BAJAJFINSV.NS,Bajaj Finserv,Finance,2023-01-05,-5.1039,1466.44,3.4214,1.8701,34.3655,False,-5.5179
BAJFINANCE.NS,Bajaj Finance,Finance,2023-01-05,-7.1671,600.68,4.9671,1.8761,15.8663,False,-3.3057
TCS.NS,Tata Consultancy Services,IT,2023-01-06,-3.0065,2849.29,1.7533,1.186,7.9748,False,5.0754
JSWSTEEL.NS,JSW Steel,Metals,2023-01-06,-2.9772,717.72,1.7498,1.8289,42.0864,False,5.5125
BAJAJFINSV.NS,Bajaj Finserv,Finance,2023-01-06,-2.6211,1428.0,2.7127,1.925,30.8436,False,-2.7406
INDUSINDBK.NS,IndusInd Bank,Banking,2023-01-06,-2.7923,1156.24,1.1168,1.758,53.2085,False,4.442
EICHERMOT.NS,Eicher Motors,Auto,2023-01-10,-2.9118,3058.97,1.1483,1.7131,41.3369,True,0.3915
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-01-10,-5.4055,3641.9,2.0022,2.5291,136.3032,True,-0.207
BHARTIARTL.NS,Bharti Airtel,Telecom,2023-01-10,-3.2402,778.34,2.0219,1.513,24.2587,True,-3.4244
BHARTIARTL.NS,Bharti Airtel,Telecom,2023-01-11,-3.4433,751.54,5.464,1.6651,19.9801,False,1.4369
CIPLA.NS,Cipla,Pharma,2023-01-11,-2.8831,1019.54,1.598,1.3662,21.3545,False,1.5082
DIVISLAB.NS,Divi's Laboratories,Pharma,2023-01-11,-2.5815,3348.24,0.5469,1.599,4.4551,False,-0.6727
DIVISLAB.NS,Divi's Laboratories,Pharma,2023-01-12,-3.1116,3244.05,1.9695,1.7393,1.2049,False,2.3205
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-01-16,-2.7236,3614.84,0.998,2.5539,134.5472,False,-5.068
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-01-19,-3.702,3458.81,2.0465,2.229,124.4229,False,-20.2711
ASIANPAINT.NS,Asian Paints,Consumer,2023-01-19,-2.6857,2780.15,2.3755,0.9098,11.2428,False,-5.0067
BAJFINANCE.NS,Bajaj Finance,Finance,2023-01-20,-2.5289,577.08,0.687,1.8868,11.3143,False,2.7541
ASIANPAINT.NS,Asian Paints,Consumer,2023-01-20,-2.7336,2704.15,2.8857,1.0458,8.2018,False,-0.7748
HINDUNILVR.NS,Hindustan Unilever,FMCG,2023-01-20,-3.8117,2412.36,3.1731,1.448,33.157,False,0.7612
ULTRACEMCO.NS,UltraTech Cement,Cement,2023-01-23,-4.5617,6735.69,2.7431,1.4257,33.063,False,3.4425
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-01-25,-6.3124,701.95,4.0724,1.6533,9.6572,True,-35.1539
HDFCBANK.NS,HDFC Bank,Banking,2023-01-25,-2.7632,793.28,1.1677,1.2223,28.6701,True,-2.7477
INDUSINDBK.NS,IndusInd Bank,Banking,2023-01-25,-4.6317,1131.05,1.0906,1.7159,49.8706,True,-6.9411
CIPLA.NS,Cipla,Pharma,2023-01-25,-2.5326,1007.52,1.9966,1.2261,19.9238,True,-0.9611
SBIN.NS,State Bank of India,Banking,2023-01-25,-4.3156,528.34,2.6006,1.3634,31.1777,True,-7.1391
BPCL.NS,Bharat Petroleum,Energy,2023-01-27,-2.9416,141.73,0.9797,1.211,15.6801,True,-2.9268
ICICIBANK.NS,ICICI Bank,Banking,2023-01-27,-4.4546,797.46,2.9698,1.3678,25.7521,True,5.7024
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-01-27,-16.2939,587.57,8.9911,3.8335,0.0,True,-16.4335
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-01-27,-18.5161,2757.67,6.0678,4.3509,78.9299,True,-42.5374
INDUSINDBK.NS,IndusInd Bank,Banking,2023-01-27,-3.4381,1092.16,1.4854,1.8123,44.7178,True,-1.151
BEL.NS,Bharat Electronics,Defence,2023-01-27,-4.8916,90.64,2.3032,1.4937,52.5245,True,-0.4772
SBIN.NS,State Bank of India,Banking,2023-01-27,-5.0554,501.63,3.6919,1.6492,24.5461,True,0.7871
ONGC.NS,Oil & Natural Gas Corp,Energy,2023-01-27,-3.1486,123.64,0.9427,1.3043,31.2331,True,-2.2689
TRENT.NS,Trent Limited,Retail,2023-01-27,-2.9536,1172.75,2.1538,1.528,16.491,True,5.0455
POWERGRID.NS,Power Grid Corp,Power,2023-01-30,-3.3751,137.47,1.7759,1.2292,14.6245,False,2.4546
JSWSTEEL.NS,JSW Steel,Metals,2023-01-30,-2.7241,691.46,0.949,1.7206,36.8875,False,1.3325
BEL.NS,Bharat Electronics,Defence,2023-01-30,-5.6734,85.5,4.6989,1.8958,43.8712,False,6.2395
BEL.NS,Bharat Electronics,Defence,2023-02-01,-4.2127,87.42,2.4861,2.651,47.1061,False,5.6624
HDFCLIFE.NS,HDFC Life Insurance,Insurance,2023-02-01,-10.9096,510.85,4.9825,2.6041,2.7098,False,-1.3865
SBILIFE.NS,SBI Life Insurance,Insurance,2023-02-01,-9.032,1101.19,5.6939,2.3189,8.4144,False,4.9666
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-02-01,-28.197,2132.42,2.9578,7.6006,38.3613,False,1.3534
INDUSINDBK.NS,IndusInd Bank,Banking,2023-02-01,-3.7952,1019.23,1.9037,1.927,35.054,False,9.9343
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-02-01,-19.179,487.37,3.4056,5.5719,0.0,False,21.0239
BAJAJFINSV.NS,Bajaj Finserv,Finance,2023-02-01,-5.5235,1266.22,1.5727,1.7453,16.0198,False,7.9319
SBIN.NS,State Bank of India,Banking,2023-02-01,-4.7245,489.92,2.6185,2.0385,21.6398,False,4.2477
HDFCLIFE.NS,HDFC Life Insurance,Insurance,2023-02-02,-4.46,488.07,3.435,2.719,0.0,False,5.2669
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-02-02,-26.6982,1563.11,5.5203,9.2881,1.4214,False,23.0283
SHRIRAMFIN.NS,Shriram Finance,Finance,2023-02-02,-2.5321,239.14,0.8609,1.5048,26.5747,False,3.9976
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-02-02,-6.604,455.18,5.9904,5.6458,0.0,False,25.9163
DIVISLAB.NS,Divi's Laboratories,Pharma,2023-02-02,-2.6766,3206.46,1.1732,1.4563,0.0321,False,-13.5859
EICHERMOT.NS,Eicher Motors,Auto,2023-02-02,-2.5976,3107.02,1.1286,1.4113,43.5567,False,0.617
DIVISLAB.NS,Divi's Laboratories,Pharma,2023-02-03,-11.7126,2830.9,9.0454,2.9298,0.0,False,-2.5344
DIVISLAB.NS,Divi's Laboratories,Pharma,2023-02-06,-3.6871,2726.52,3.7333,2.9967,0.0,False,-0.1728
JSWSTEEL.NS,JSW Steel,Metals,2023-02-06,-2.8421,700.68,0.525,1.5353,38.7115,False,0.9845
HINDALCO.NS,Hindalco Industries,Metals,2023-02-06,-2.6759,438.7,0.6882,1.6365,42.6618,False,-4.3925
HINDALCO.NS,Hindalco Industries,Metals,2023-02-07,-3.979,421.24,2.406,1.7804,36.9853,False,1.2222
TATASTEEL.NS,Tata Steel,Metals,2023-02-07,-5.1086,103.38,2.2007,1.7339,32.9794,False,-1.974
ITC.NS,ITC Limited,FMCG,2023-02-07,-2.6474,308.29,1.1414,1.5659,83.3816,False,3.5365
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-02-09,-11.0223,1923.06,1.5475,11.5463,24.7769,False,-6.7041
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-02-09,-2.8285,573.15,0.7526,6.9691,25.9163,False,-0.8758
HCLTECH.NS,HCL Technologies,IT,2023-02-10,-2.678,975.99,0.896,1.2411,30.1911,False,-0.5468
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-02-10,-4.0894,1844.42,0.9201,11.5333,19.6743,False,-6.7273
SHRIRAMFIN.NS,Shriram Finance,Finance,2023-02-10,-2.7717,241.81,1.1265,1.5319,27.986,False,-3.4804
HINDALCO.NS,Hindalco Industries,Metals,2023-02-10,-2.5644,424.77,0.9714,1.7686,38.1333,False,-0.8427
SBIN.NS,State Bank of India,Banking,2023-02-13,-2.8117,499.35,0.9205,2.2153,23.981,False,-2.2977
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-02-13,-5.1802,545.0,0.6269,7.0194,19.7319,False,4.6957
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-02-13,-7.0007,1715.3,0.9494,11.5172,11.2962,False,-5.6007
INFY.NS,Infosys,IT,2023-02-13,-2.5551,1437.55,0.6665,1.3171,16.0482,False,1.595
NESTLEIND.NS,Nestle India,FMCG,2023-02-17,-3.0952,919.37,3.0027,1.0782,18.8903,False,-1.7896
INDUSINDBK.NS,IndusInd Bank,Banking,2023-02-17,-2.9303,1090.5,0.8256,2.1518,44.4974,False,-3.1892
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-02-17,-4.1133,1720.34,0.3858,11.6195,11.6234,False,-23.6286
CIPLA.NS,Cipla,Pharma,2023-02-20,-6.02,938.18,3.6932,1.7104,8.1361,False,-1.4315
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-02-20,-5.8774,1619.23,0.4749,11.6241,5.0629,False,-26.393
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-02-21,-3.1052,1568.95,0.3851,11.6099,1.8004,False,-13.1914
